"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"AFG",,,,,,,,,3,,,7330,4070,157,,178,,,199,31,,,,,0,,,,0,,,161,,,,,,10786,,,,,12,,,,59,,,,1,,,,,4,77,,,1594,,,,14,117,,,,,,,,,,141,1983,,,,,22,37331,,,279,,,,,,,,,,,,326,1,6593,,1248844,68,140,,1305,164,,,46,,,,823,,,22,,,,155,,23,,,,27,,,,,,,,,,,,,,,,,,23,,,11252,,347,21,,,,,,351,,1106710,,,,,,380,142,,,296,,,,,9896,,,,,,,,,,117007,,,,,,,276,0,,,20,,326,22,,,,2378,1766,87,7845,10,,,,,,,5149,769,,,,1874,1911,9425,,26035,,,,,,,,,,,
"ALB",,,,,,,,,83,,,873,1116,,,,,,,1056,,,,,0,,,,,,,276,,,,,,2993,,,,,11,,,,26,,,,3,,78,62,,72,56,,,35,,,,16,53,,,,,,,,,,22,1924,,,,,4,6288,,,235135,,,,,,,,,,,,63,7,,,,,204,,,146176,,,,,,,,,,4,,,,139,,,136,,,,,,19,,,,,,,,,,,,,,,,,,206,,,,,,,28917,,81,,,,,,,,286,36,25,,,,,,315,532,,,,,,,,5,,,,96,,,,,51,45,,,31,,383,,,,,202,646,,,,,,,,,,1563,,,,,,,1417,,22984,,,,,8,,,,,,
"DZA",,,,,,,,,133,,,750,686,,,,,,46,11875,,,,,7,,,,,,,98,,,,,,9923,,,,,26,,,,12,,,,4,,0,25,,8,140,,,617,,,,15,209,,,,,,,,,,327,463414,46,441,35,,7,12903,6,,189,,,58,,,,,,,,,351,18,,,,,490,,13880,11175,,,169,,,,,,,10,,,,1271,,,41,,,,,263,22,,41,1024,,,84,,,,,,4559,,,302,,,2604,376,,33,261,,,,,516,,,,,,,9,279,351,118,,,,,,6,676,,,,,,,,,,,1058,35,,,,,55,18,,,142,,12658,,,,,1110,4195,,63,,,,,,,5109,438,,,,0,,,7274,,7195,,,,,38,,,23,,,
"ASM",,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,,,,,,,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AND",,,,,,,,,1,,,15,2,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,5,,,,24,,,,,,,,,,4,,,1,,,,,,,,,,,,,,,1,577,,,,,,,,,4,,,,,,,,,,,,,0,,,,,0,,,7,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1800,,,,,0,21,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,
"AGO",,,,,,,,,8,,,229,132,,,,,,,373,,,,,1,,,671,3550,,,2,,,1148,,0,1180,,,,,33,,,,24,,14697,,1,,,62,,,59,,159759,52,,,,7,10,,,338,,85,,,,,60,6799,,,338,,,,,,8,,,,,,,,,,,,34,12,,,,,282,,,858,,,,,,,,,,1,,,,,,,,,,,,38,,,,,,,24,,,,,,,12090,,29488,,,2184,,,,,,,,,50,,,,,,,3,1170,28,81815,,,,,,,269,,,,,,,,,267,,,,,,,,15,0,,,9515,,1409,,,,,194,2601,,,,,,,,,,,,,,,,,2818,607,1729,,,,,86,,,,,120723,
"AIA",,,,,,,,15,,,,,,,,,,,,,,,,,,280,,,,,,13,,,,,,68,,,,,6,,,,24,,,,,,,,,,,,,,,7,97,,,,,,,,,,,,,6,,,,,,,,,9,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,,,565,,,,,,,,,,
"ATG",,,,,,,,,,,,15,0,,3,,,91,,,,,,,0,456,,,,227,,3,,,,,,1116,,,,,6,,,,10,,,,,,,,,,3,,,0,,155,157,,6,,,,,,,,,,,5,,,,,,,,,9,,17,,,,,,4,,,,,,,,,,2,,,1,80,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,49,,,,248,,,10,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,153,46,,30,,,,,,,,,,,,,,,,,,,,,,4,46,,,,,,,,,,,,,,,,,1697,,8477,2170,,,,,,,,,,
"ARG",,,,,80,,,,,,,5919,547,,3,,,,38,515,,,,,14043,16,,,15603,,,24,,,3,,,6608,5,,,,22791,,,,1434,,,,547,,66,87,,21,77,,,460,,,1828,1316,109,97,,,,,,24,,,77,4696,,,,,8,1861,,,233,,,,,195,,,,240,,78,118,9,,,,,183,,15074,7802,,1419,,,,,,,,7,,,,,0,39,18,,,,,,7,,,39,,,3312,,,,,,,,,25,,,904,,182,101,,,,,,244,,,,420,,32483,4050,396,97,473,598,,,,,4,303,,,,,,,,43,,,,17,,,,,23,83,,,490,,39327,,,,,1207,3174,,,,,,,,,,66,,,,,,,2796,,59027,,9589,,,4605,,,,,,
"ARM",,,,,,,,,583,,,465,1101,81860,,,,,3564,2,,,,,0,,,,,,,553,,,,,,882,,,,,4,,,,,,,,3,,,,,276,280,,,245,,,,8,44,,,,364,,,,,,9,3060,,,,,6721,5111,,,4263,,,,,,,,,,,,64,0,,,355,,32,,,104,,,10,3784,,,,2319,,669,,,,104,,470,,,,,,,8,,,,,,38,,,,,,,,,82,,,41,,,,,,,,,16,,,,,,,,72,499,30,,,,,,1,277944,,,,,,,,,,,,36,,,,,47,0,,,,,712,,,,,161,221,,82,,,,,,,,277,3648,,,,31247,,265,,33343,,,3594,,16,,,,,,
"ABW",,,,,,,,2,0,,,30,,,,,,,,,,,,,0,1314,,,,,,3,,,,,,290,,,,,2,,,,144,,,,17,,,,,,,,,0,,8,202,,,,,,,,,,,,,4,,,,,,,,,50,,,,,,,,,,,,,0,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,,1613,245,,,,173,,,,,,
"AUS",,,,,21,,,3,295,,,,887,,33,,,15,12,591,,,26,14,71,,,56,221,3,262,37,,,,144,,9035,45,8,,,503,2172,4284,,86,,,77,25,,320,,,650,67,68,,844,,1,56,86,183,8,,,,9,,6,,781,311,1787,,35,,,,3468,6,,9345,,,,,24,,,,,,,311,25,398,1215,,,2104,73,1229,1715,,4245,150,,,44,,,9,54,,,,349,,11,32,,,1461,26,,1886,,,,,,170,,,3,,,,,,275,100,,4434,130,26608,,,,5,,,506,,,,28,6878,,237,1381,327,539,,,645,,,52,395,,,,4,,,239,,,,,387,32,,2469,,90,150,193,,1372,,2128,96,,,,1342,2274,,,1069,209,,19,,,,1230,,,,,,,46800,,21865,,,,227,66,25,,,,40,
"AUT",,,,,,,,,932,,,11571,,,12,,,,18,1223,,,16,,72,,125,,1479,,,57,,,,,,10690,41,21,,,256,,,,110,,,,70,,618,,,66,1720,,,751,,,981,128,188,4,,,,,,,,,154,3991,,,,,14,95399,,,715,,,,,,,,,128,,,2937,34,,,,,195,,2862,2239,,220,80,,,,,,,56,,,,242,1147,20,199,,,,11,,23,,,,,,374,,,2,,,,,,433,,,2759,,570,23,,,,,,556,,,,33,,,78,921,2148,182,,,,,,284,1963,,,,6,,,,,,,,3652,,,,,1140,2510,,,1319,,2634,,,,,3362,19623,,32,,,,,,,,6649,,,,,,,5715,,24116,,,,,404,,,,,,
"AZE",,,,,,,,,,221595,,81,396,,,,,,8073,3,,,,,1,,,,,,,415,,,,,,518,,,,,0,,,,,,,,1,,,,,6,52,,,30,,,,,23,,,,855,,,,,,3,210,,,,,1985,6409,,,153,,,,,,,,,,,,48,1,,,555,,32,,7034,39,,,,18899,,,,4453,,1868,,,,,,922,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,25,,,,,,,,,115,5,,,,1046,,,486490,,,,,,,,,,,,,,,,,8,0,,,,,324,,,,,54,164,,70,,,,,,,,8093,3768,,,,52279,,260,,7256,,,11201,,,,,,,,
"BHS",,,,,,,,1,,,,126,9,,,,,29,,0,,,,,0,65,,,,5,,0,,,,,,615,99,,,,1,,,,,,,,7,,,,,0,,,,2,,2,45,11,2,,,,,,,,,,1,27,,,,,,,,,8,,13,,,,,,4,,,,3,0,,,,,16,,,8,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,28,,,23,,,,,,4,,,,,,,,,,,,,,,,,,,,6,7,,,,,,,,,,,,,,,,,,,65,,,,,13,47,,,,,,,,,,,,249,,,,,818,,12079,,,,,,,,,,,
"BHR",,,,,,,,,17,,,414,7,,,,11157,,,27,,,,,1,,,,,,,2,,,,,,640,,,,,2,,,,,,,,1,,,,,26,11,,,47,,,22,,139,,,,,,,,,,1,27,,,,,,,,,13,,,,,,,,,,,,5,1,,,,,47,,,0,,,311,,,,97,,,0,132,,,505,,,,,,,,,,,,,,,,,,,,,,,,18,,,45,,,,,,,,,10,205,,,,,,,4150,,,,55,,,,,,,,,,,,,,,,,,,,,,,0,,,12,,48,68,3837,,,33,122,,,,,,,,,,,,,,,,286,2043,,,,,,,,,,,,,
"BGD",,,,,,,,,,,,5075,1283,,,23621,,,,709,,,,23,15,,,,,,1042,144,,,,,,10762,,,,,5,1161,238,,,,,,2,,,,,290,13,33,,170,,,,,164,6,,,,,,,,642,242,1498,,,,,,4641,,,4544,,,,,,,,,,,,40,0,2036336,,,,623,,,15516,,3316,6014,,,,110012,,,5,2622,,,866,,,15,,,29945,2914,,5,,,,102,,10,,,,,,,,1043,27,,174,270,,563,,,,,,755,223,85448,,,13,,,,342,42,244,,37323,8802,,,6,664,,,,,,,,,,377555,,,12,,19725,,,2,,,826,,551,136,,,,1577,1010,,,1127,64,,,,,,282,,,,23,,247853,76122,,65460,,,,,,719,,,,,
"BRB",,,,,,,,146,1,,,207,7,,66,,,,,4,,,,,0,139,,,,80,,0,,,,,,7170,151,,,,1,,,,,,,,5,,,,,,2,,,14,,51,,,,17,,,,,,,,,5,20,,,,,,,,,5,,80,,,,,,113,,,,1,1,,,,,11,,,12,281,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,12,,,,17,,,,,,,,,,,,,,,,35,308,,186,,,,,,,,,,,,,,,11,,36,,,,,72,32,,,,,,,,795,,,,,,,,,10138,,24628,186,,,,40,,,,,,
"BLR",,,,,,,,,278,253,,614,326,122,,,,,,51,,,,,2,,,,,,,61,,,,,,2105,,,,,3,,,,,,,,2,,0,,,32,292,,,39,,,,,82,,,,6262,,,,,,13,458,,,,,202,7130,,,160,,,,,,,,,,,,52,1,,,,,314,,14145,179,,,,23792,,,,7211,,29500,,,,290,,24352,3,,,,,,0,,,,,,,,,,,,,,,,,,16,,,,,,,,,31,,,,,,,,,43874,81,,,,2076,,22,421140,,,,,,,,,,,,19,,,,,33,10,,,51,,115,,,,,151,253,,298,,,,,,,,67,1395,,,,114758,,487,,19668,,,12998,,,,,,,,
"BEL",,,,,127,,,,531,,,2609,881,,13,,,,23,,,,14,,201,,,,862,,,109,,231,13,,,9751,7,,,,414,,,,199,,,,132,,81,,,55,217,,,623,,,360,181,196,24,,,,,,,,,102,55293,71,,142,,9,10810,,,1905,,,144,,,106,,,,,13,553,36,,,,,402,,2080,2915,,243,41,,,,,,,17,,,,254,13,19,6385,,,,,,29,,52,33,12,,505,,,,,,477,,,122,,,19323,,,29,,,,,,424,,,,16,,,233,394,1394,1354,,,,,,133,447,,,,6,,,,,,,,105,17,,,,314,151,,,1818,,15970,,,,,612,5623,,,,,22,,,,,3874,,,,20,,,8553,,11671,,,,,209,,,,,,
"BLZ",,,,,,,,6,2,,,25,14,,4,,,,,,,,,,469,,,,,,,0,,,,,,667,194,,,,2,,,,,,,,64,,,,,0,0,,,3,,,,,,102,,,,,,,,,1,1,,,,,,,,,1,,,,,266,,,,,,139,1,0,,,,,0,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,,,,,,,,,,,,,,,18,,,,,,,,,,46,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,34,,,,,5,25,,,,,,,,,,,,,,,,,356,,17407,,,,,9,,,,,,
"BEN",,,,,,,,,,,,15,38,,,,,,,522,,,,,0,,,,,,,9,1561,,,,,193,,,,,1,,,,,,3627,,0,32340,,,,4,12,,,23,,,,,26,,,,,,,,,,1,6555,,,13703,,,829,5062,,6,,,,,,1122,,,,,,15,0,,,,,15,,,668,,,,,,,,,,0,,,35,,,,,,,,,304,,,,309,,,,,,,,,,,,90,,,67,,,,6316,79318,,,,4,,,,,,,,,,21,,,,,,,165,,,,,,,,,,,1361,,,88,,,,0,,,56,,58,,,,,13,250,,,,,19837,,,,,,,,,,,,117,,,,,,,,,,,,,
"BMU",,,,,,,,7,,,,200,6,,4,,,,,,,,,,0,,,,,,,0,,,,,,923,26,,,,3,,,,,,,,4,,,,,0,1,,,0,,,11,,,,,,,,,,,,0,20,,,,,,,,,5,,,,,,,,,,,,0,1,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,16,,,,,,,0,,,,,,,,,,,,,,,,,,1418,,4280,,,,,,,,,,,
"BTN",,,,,,,,,,,,35,11,,,,,,,97,,,,,,,,,,,,7,,,,,,17,,,,,4,,,,,,,,2,,,,,,0,,,8,,,11,,,,,,,,,,,,0,157,,,,,,,,,3,,,,,,,,,,,,,,4244,,,,5,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56629,16,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,41,,,,8,32,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,
"BOL",,,,,,,,,115786,,,339,166,,,,,,,315,,,,,,,,,11268,,,6,,,,,,1156,,,,,4849,,,,351,,,,178,,0,35,,3,17,,,72,,,228,338,,26,,,,,,,,,23,579,,,,,,749,,,5,,,,,37,,,,,,81,29,3,,,,,10,,,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116,,,,,,,,,,,,192,,,28,,,,,,145,,,,98,,590,1842,273,17,26,58,,,,,,203,,,,,,,,,,,,,,,,,,,,,13,,1918,,,,,1245,1058,,,,,,,,,,,,,,,,,475,,27213,,,,,961,,,,,,
"BES",,,,,,,,4,,,112,,,,,,,,,,,,,,17,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,20,,,,,,
"BIH",,,,,,,,,,,,14675,59678,,,,,,,149,,,,,0,,,,,,,35,,,,,,12516,,,,,6,,,,,,,,,,205693,,,14,452,,,9602,,,7,,23,,,,,,,,,,106,4330,,,,,,74897,,,139,,,,,,,,,,,,151,10,,,,,359,,,13612,,,34,,,,,,,3,,,,152,188,,1071,,,,,,50,,,,,,,,,,,,,,,,,,236,,,,,,,3175,,5695,,,,,,,,,1472,21,,,,,,59,454,,,,,,,,,,,,178164,,,,,174,42772,,,39,,761,,,,,25580,20603,,,,,,,,,,1441,,,,,,,2960,,50447,,,,,11,,,,,,
"BWA",,,,,,,,,,,,355,8,,0,,,,,9,,,,,,,,,,,,10,,,,,,91,,,,,2,,,,,,,,,,,,,2,1,,,27,,,,,,,,,,35,,,,,1,88,,,,,,,,,0,,,,,,,,,,,,2,,,,,,51,,,5,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,424,,,87,,,,,,,,,45,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,0,,,11279,,,,,,,17,24,,,,,,,,,,,,,,,,,1024,79,,,,,,,,,,,42,2288
"BRA",,,,,,,,,13985,,,2151,1334,,21,,5520,,27,992,,,,,7647,,,,,,,18,,,67,,,6429,34,0,,,3243,28567,,,818,,,,207,,27,,,10,35,874,,525,,,512,509,37,85,,,,,,,3,,105,8548,3876,,,,,5492,4,,702,,,19,,69,132,,649,,,69,184,10,,,,,1496,,3142,5762,,117533,62,,,,,,,8,,,,97,20,30,84,,,,,,15,,27,96,,,1434,,,,,,,,,294,,,3130,,310,45,,,,,,486,,,,313,,43666,1560,2061,86,24339,99,,,,,3,300,,,,6,,,,1,,,229,28,,,,,23,7,,,599,,11312,,,,1735,1316,8829,,,,76,,,,,,124,,,,,,,5913,,85377,,4684,,,2388,,,,,,
"VGB",,,,,,,,39,,,,0,,,6,,,,,,,,,,,778,,,,,,31,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,24,11,,,,,,,,,,,,,,,,,,,,,,1,,7,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,3,,,,,,,,,,,,,,,,,8,,,,,,,0,,,,,,,,,,,32,,,,,,,139,,,1148,,,,,,,,,,
"BRN",,,,,,,,,2,,,1069,4,,,,,,,,,,,,,,,,,,,0,,,,,,2093,,,,,,,,,,,,,,,,,,0,,,,2,,,,,18,,,,,,,,,,0,11,,,,,,,,,,,,,,,,,,,,,,0,19979,,,,10,,,0,,,2,,,,,,,,,,,,,,,,,1986,,,,,,,,,,,,,,,,,,,,,280,,,,,,,,,14,,,,,,,,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,25,,,,,0,15,,14,,,,,,,,,,,,,,,1279,,,,,,,,,,,,,
"BGR",,,,,,,,,273,,,1672,4939,,0,,,,33,444,,,,,6,,,,152,,,,,,,,,4558,,,,,54,,,,36,,,,24,,98,53,,799,1519,,,280,,,242,37,20,,,,,,,,2,,249,4294,,,,,101,17584,,,14953,5,,,,,,,,,,,641,34,,,,,507,,8645,3760,,,26,,,,,,,31,,,,,24,24,32,,,,,,110,,,,,,147,,,1,,,,,,9,,,622,,,21,,,,391,,397,,,,44,,,27,,1022,413,,,,116,,8276,5584,,,,,,,,,,,,331,,,,,916,135,,,891,,1968,,,,,1674,1428,,,,,,,,,,213480,,,,,1339,,2327,,18693,,,,,77,,,,,,
"BFA",,,,,,,,,4,,,5,48,,,,,,,290,,3675,,,,,,,,,,4,,,,,,155,,,,,0,,,,,,,,,649666,,,,,2,,,14,,,,,41,,,,,,,,,,0,2179,,,2183,,,1833,25613,,4,,,,,,397,,,,,,,0,,,,,8,,,2898,,,,,,,,,,,,,220,,,,,,,,,10242,,,,,,,,,,,,,,,,44,,,114,,,,10213,,,,,8,,,,,,,,,,,,,,,,,272,,,,,,,,,,,,,,20,,,,1,,,,,214,,,,,22,257,,,,,5232,,,,,,,,,,,,55,,,,,,,,,,,,,
"BDI",,,,,,,,,,,,15,40,,,,,,,881,,,,,0,,,,,,,5,,,,,,1121,,,,,1,,,,,,,,,,,,,2,0,,17996,109,,,0,,24,,,871,,127,22,,,,3,628,,,52,,,267,,,62,,,,,,,,,,,,,,,,,,29,,,185,,,,,99,,,,,1,,,,,,,,,3082,,,,,,,,,,,,,,,,,522,,311,,,235,,,,,,,,,31,,,,,,,,,,,,,,,,,89,30140,,,,,,,,,,,,,,,,,0,,,1019,,65,,,,,44,194,,,,,,,,,,,,,,8431,,,892,319969,,,,,,,,,,,882,
"CPV",,,,,,2381,,,19,,,15,12,,,,,,,158,,,,,0,,,,,,,3,,,,,,155,,,,,0,,,,,,,,,176,,,,,4,,,9,,,0,,,,,,,,,,,,2,7838,,,,,,,,,18,,,,,,45,235,,,,,,18,,,,,4,,,999,,,,,,,,,,1,,,,,,,637,,,,,,,,,,,,,,,,,,,2207,,,,,5403,,,,,,,,,136,,,,,,,,11,,22760,,,,,,,27,,,,,,,,,1212,,,,,1,,,,,,,,,1019,,,,,133,814,,,,,13,,,,,,,,,,,,144,,12719,,,,,,,,,,,
"KHM",,,,,,,,,29,,,12073,305,,,,7266,,,385,,,,,0,,,,,,,2,,,,,,9062,,,,,1,,,,,,,,0,,,,,0,4,,,60,,,74,,,,,,,,,,,,37,36608,,,,,,483,,,3,,,,,,,,,,,,29,1,,,,,3,,,106,,814,,,,,,,597,0,,,,,,,,,,1963,,,,,,,,,,,,,,,,,,,,,246,295,2258,,,,,,,86,,,,,,,,97,15,,,,34,,,,118,,,,,,,,,,,,,,,,,,0,,,,,60,,,,,148,911,,,74040,,,,,,,,,,,,,,290,,66069,,,,,,9223,,,,,
"CMR",,,,,,,,,,,,35,290,,,,,,,1158,,,,,1,,,,,,,4,,,,,,1098,,,19581,,3,,,,,,3118,,3,,,,,14,2,,,87,,,4,13,76,,218,,,,,,,,16,17796,,,13073,,,5985,43,,221,,,,,,,,,,,,98,2,,,,,173,,,1755,,,,,,,,,,1,,,,,,,20,,,,,323,,,,241,,,3,,,,,,,,,128,,,435,,,,175,6061,,,,113,,,,,,,,,9,32,,,,,,0,382,,,,,,,,,,,275,,,,,,,2,,,718,,721,,,,,72,2056,,,,,262,,,,0,,,,,,,,1541,,6650,,,,,,,,,,15,
"CAN",,1057,,,,,12,172,545,,,14645,882,,677,,,346,60,1897,239,,1313,11,838,97,,52,730,66,,63,,,,42,,,722,142,,,958,3656,8508,,413,,,,611,,191,35,,317,140,114,,1432,,53,2096,470,243,125,,,32,6,,,4,,521,7933,,91,83,,,5527,69,,5528,8,136,153,,129,140,25,105,278,,140,726,91,999,53,,,1460,59,2881,2318,735,4661,210,,,,,,,47,,,120,1276,,29,98,,,,39,,773,,,33,15,,3640,,,20,,16,,,,110,,,3893,,3676,92,,,,,,1010,,,,232,190,1661,451,1054,835,3458,124,,2219,,,76,205,,,,95,69,77,7,,,,,139,,14,538,,142,158,,,1270,,1989,43,,,,1174,4169,,29,579,,17,,,457,,642,,211,,139,,,31355,142,282210,,117,,,520,126,,,,75,
"CYM",,,,,,,,,,,,10,,,6,,,,,,,,,,,,,,,,,1,,,,,,42,,,,,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,34,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,,,,,,,,,,,,,
"CAF",,,,,,,,,,,,5,13,,,,,,,90,,,,,0,,,,,,,,,,,,,83,,,5097,,1,,,,,,7300,,3,,,,,3,0,,,1,,,0,,25,,,,,,,,,,2,4451,,,,,,,,,37,,,,,,,,,,,,4,,,,,,3,,,36,,,,,,,,,,1,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,2,,,,,,,0,,,40,,137,,,9621,,5,81,,,,,124,,,,,,,,,,,,106,,,,,,,,,,,,,
"TCD",,,,,,7,,,,,,20,6,,,118,,,,112,,137,,,1,,,,,,,3,,,,,40330,296,,8502,,,5,,,,,,3263,,,,,,,,4,,,2,,,4,,153,,,,,,,,,,3,1516,,,1411,,,257,7,,17,,,,,,,,,,,,0,,,,,,8,,,56,,,24,,,,538,,,,,,,434,,,,,,,,,,,,31,,,,,,,,,,,,,,,31,,,,397,6575,,,,7,,,,,,,,,,,,3840,,,,,84,,,,,,,,,,,,,,1,,,33,0,,,,,98,,,37367,,22,115,,,,,286,,,,,,,,,,,1245,133,,,,,,,,,,,,,
"JEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6157,,,,,,,,,,,,,
"CHL",,,,,30,,,,100442,,,12595,422,,5,,,,,2500,,,,,2271,,,,10266,,,6,,,,,,12046,,,,,,,,,910,,,,686,,30,99,,8,10,,,662,,,1476,2572,10,99,,,,,,39,,,96,6688,,,,,,2719,,,146,,,,,98,,,,193,,113,56,31,,,,,68,,1396,1837,,,,,,,,,,2,,,,,,,27,,,,,,,,,,,,2574,,,,,,,,,31,,,1361,,358,69,,,,,,2922,,,,538,,1401,2424,46,15,91,398,,,,,0,331,,,,,,,,,,,,,,,,,10,6,,,151,,10585,,,,,13417,2739,,,,,,,,,,14,,,,,,,2204,,35658,,699,,,8183,,,,,,
"CHN",,,,210,,,,53,4066,,330,69016,5615,,59,,66254,,,3121,605,,109,304,339,42,,1301,5665,,1048,283,,,26,1742,,198829,,,,,1232,,977867,90635,871,,419,,140,,0,252,,351,374,10302,,1502,,16,2434,724,375,117,,88,59,,,,1,440,866,20148,713,307,128,,36,27184,111,,320,1,,,1380,214,131,,343,181,,277,3969,83,47583,44109,,,3562,,411,35971,,155039,1232,855,,,,223,1664,175,107,65,,1494,27,81,450,820,,26406,,46,97,107,77,46,849,,1363,,,1235,,,,,23227,2931,251,13348,15607,52,18421,56,,,,,2973,1410,,210,624,6124,28,494,1634,44141,313,1188,624,,47637,,,1209,35000,,,,19,,,59,,,,,1026,89,259,109883,,325,122,126,,5634,,1152,534,,901,1697,3320,5167,,32,124,690,253,,72,240,,810,,,,240,4795,,70015,,664923,,,,,5483,1481,,,,120,
