i,j,Fij,Fji,FSij,FBij,FAij,minFij,maxFij,rangeFij,FDij
MTQ,ATG,5,0,5,-5,-1,0,5,5,1
MTQ,AUS,42,0,42,-42,-1,0,42,42,1
MTQ,AUT,0,0,0,0,0,0,0,0,0
MTQ,AZE,0,0,0,0,0,0,0,0,0
MTQ,BDI,0,0,0,0,0,0,0,0,0
MTQ,BEL,0,130,130,130,1,0,130,130,1
MTQ,BEN,0,0,0,0,0,0,0,0,0
MTQ,BES,32,0,32,-32,-1,0,32,32,1
MTQ,BFA,0,0,0,0,0,0,0,0,0
MTQ,BGD,0,0,0,0,0,0,0,0,0
MTQ,BGR,0,0,0,0,0,0,0,0,0
MTQ,BHR,0,0,0,0,0,0,0,0,0
MTQ,BHS,0,0,0,0,0,0,0,0,0
MTQ,BIH,0,0,0,0,0,0,0,0,0
MTQ,BLR,0,0,0,0,0,0,0,0,0
MTQ,BLZ,0,0,0,0,0,0,0,0,0
MTQ,BMU,0,0,0,0,0,0,0,0,0
MTQ,BOL,0,0,0,0,0,0,0,0,0
MTQ,BRA,0,75,75,75,1,0,75,75,1
MTQ,BRB,0,0,0,0,0,0,0,0,0
MTQ,BRN,0,0,0,0,0,0,0,0,0
MTQ,BTN,0,0,0,0,0,0,0,0,0
MTQ,BWA,0,0,0,0,0,0,0,0,0
MTQ,CAF,0,0,0,0,0,0,0,0,0
MTQ,CAN,686,0,686,-686,-1,0,686,686,1
MTQ,CHE,0,0,0,0,0,0,0,0,0
MTQ,CHL,20,0,20,-20,-1,0,20,20,1
MTQ,CHN,0,155,155,155,1,0,155,155,1
MTQ,CIV,0,0,0,0,0,0,0,0,0
MTQ,CMR,0,0,0,0,0,0,0,0,0
MTQ,COD,0,0,0,0,0,0,0,0,0
MTQ,COG,0,0,0,0,0,0,0,0,0
MTQ,COK,0,0,0,0,0,0,0,0,0
MTQ,COL,0,0,0,0,0,0,0,0,0
MTQ,COM,0,0,0,0,0,0,0,0,0
MTQ,CPV,0,0,0,0,0,0,0,0,0
MTQ,CRI,4,0,4,-4,-1,0,4,4,1
MTQ,CUB,0,0,0,0,0,0,0,0,0
MTQ,CUW,33,0,33,-33,-1,0,33,33,1
MTQ,CYM,0,0,0,0,0,0,0,0,0
MTQ,CYP,0,0,0,0,0,0,0,0,0
MTQ,CZE,0,0,0,0,0,0,0,0,0
MTQ,DEU,0,0,0,0,0,0,0,0,0
MTQ,DJI,0,0,0,0,0,0,0,0,0
MTQ,DMA,146,421,567,275,0.485008818342152,146,421,275,0.485008818342152
MTQ,DNK,0,0,0,0,0,0,0,0,0
MTQ,DOM,33,137,170,104,0.611764705882353,33,137,104,0.611764705882353
MTQ,DZA,0,101,101,101,1,0,101,101,1
MTQ,ECU,0,0,0,0,0,0,0,0,0
MTQ,EGY,0,0,0,0,0,0,0,0,0
MTQ,ERI,0,0,0,0,0,0,0,0,0
MTQ,ESH,0,0,0,0,0,0,0,0,0
MTQ,ESP,0,0,0,0,0,0,0,0,0
MTQ,EST,0,0,0,0,0,0,0,0,0
MTQ,ETH,0,0,0,0,0,0,0,0,0
MTQ,FIN,0,0,0,0,0,0,0,0,0
MTQ,FJI,0,0,0,0,0,0,0,0,0
MTQ,FLK,0,0,0,0,0,0,0,0,0
MTQ,FRA,0,47049,47049,47049,1,0,47049,47049,1
MTQ,FRO,0,0,0,0,0,0,0,0,0
MTQ,FSM,0,0,0,0,0,0,0,0,0
MTQ,GAB,0,0,0,0,0,0,0,0,0
MTQ,GBR,0,152,152,152,1,0,152,152,1
MTQ,GEO,0,0,0,0,0,0,0,0,0
MTQ,GHA,0,0,0,0,0,0,0,0,0
MTQ,GIB,0,0,0,0,0,0,0,0,0
MTQ,GIN,0,0,0,0,0,0,0,0,0
MTQ,GLP,9592,5452,15044,-4140,-0.275192767880883,5452,9592,4140,0.275192767880883
MTQ,GMB,0,0,0,0,0,0,0,0,0
MTQ,GNB,0,0,0,0,0,0,0,0,0
MTQ,GNQ,0,0,0,0,0,0,0,0,0
MTQ,GRC,0,0,0,0,0,0,0,0,0
MTQ,GRD,0,0,0,0,0,0,0,0,0
MTQ,GRL,0,0,0,0,0,0,0,0,0
MTQ,GTM,0,0,0,0,0,0,0,0,0
MTQ,GUF,2935,1804,4739,-1131,-0.238657944714075,1804,2935,1131,0.238657944714075
MTQ,GUM,0,0,0,0,0,0,0,0,0
MTQ,GUY,0,0,0,0,0,0,0,0,0
MTQ,HKG,0,0,0,0,0,0,0,0,0
MTQ,HND,0,0,0,0,0,0,0,0,0
MTQ,HRV,0,0,0,0,0,0,0,0,0
MTQ,HTI,0,1765,1765,1765,1,0,1765,1765,1
MTQ,HUN,0,0,0,0,0,0,0,0,0
MTQ,IDN,0,0,0,0,0,0,0,0,0
MTQ,IMN,0,0,0,0,0,0,0,0,0
MTQ,IND,0,0,0,0,0,0,0,0,0
MTQ,IRL,0,0,0,0,0,0,0,0,0
MTQ,IRN,0,0,0,0,0,0,0,0,0
MTQ,IRQ,0,0,0,0,0,0,0,0,0
MTQ,ISL,0,0,0,0,0,0,0,0,0
MTQ,ISR,0,0,0,0,0,0,0,0,0
MTQ,ITA,0,82,82,82,1,0,82,82,1
MTQ,JAM,0,0,0,0,0,0,0,0,0
MTQ,JEY,0,0,0,0,0,0,0,0,0
MTQ,JOR,0,0,0,0,0,0,0,0,0
MTQ,JPN,0,0,0,0,0,0,0,0,0
MTQ,KAZ,0,0,0,0,0,0,0,0,0
MTQ,KEN,0,0,0,0,0,0,0,0,0
MTQ,KGZ,0,0,0,0,0,0,0,0,0
MTQ,KHM,0,0,0,0,0,0,0,0,0
MTQ,KIR,0,0,0,0,0,0,0,0,0
MTQ,KNA,0,0,0,0,0,0,0,0,0
MTQ,KOR,0,0,0,0,0,0,0,0,0
MTQ,KWT,0,0,0,0,0,0,0,0,0
MTQ,LAO,0,0,0,0,0,0,0,0,0
MTQ,LBN,0,0,0,0,0,0,0,0,0
MTQ,LBR,0,0,0,0,0,0,0,0,0
MTQ,LBY,0,0,0,0,0,0,0,0,0
MTQ,LCA,275,2027,2302,1752,0.76107732406603,275,2027,1752,0.76107732406603
MTQ,LIE,0,0,0,0,0,0,0,0,0
MTQ,LKA,0,0,0,0,0,0,0,0,0
MTQ,LSO,0,0,0,0,0,0,0,0,0
MTQ,LTU,0,0,0,0,0,0,0,0,0
MTQ,LUX,0,0,0,0,0,0,0,0,0
MTQ,LVA,0,0,0,0,0,0,0,0,0
MTQ,MAC,0,0,0,0,0,0,0,0,0
MTQ,MAR,0,0,0,0,0,0,0,0,0
MTQ,MCO,0,0,0,0,0,0,0,0,0
MTQ,MDA,0,0,0,0,0,0,0,0,0
MTQ,MDG,0,0,0,0,0,0,0,0,0
MTQ,MDV,0,0,0,0,0,0,0,0,0
MTQ,MEX,0,0,0,0,0,0,0,0,0
MTQ,MHL,0,0,0,0,0,0,0,0,0
MTQ,MKD,0,0,0,0,0,0,0,0,0
MTQ,MLI,0,0,0,0,0,0,0,0,0
MTQ,MLT,0,0,0,0,0,0,0,0,0
MTQ,MMR,0,0,0,0,0,0,0,0,0
MTQ,MNE,0,0,0,0,0,0,0,0,0
MTQ,MNG,0,0,0,0,0,0,0,0,0
MTQ,MNP,0,0,0,0,0,0,0,0,0
MTQ,MOZ,0,0,0,0,0,0,0,0,0
MTQ,MRT,0,0,0,0,0,0,0,0,0
MTQ,MSR,0,0,0,0,0,0,0,0,0
MTQ,MTQ,0,0,0,0,0,0,0,0,0
MTQ,MUS,0,0,0,0,0,0,0,0,0
MTQ,MWI,0,0,0,0,0,0,0,0,0
MTQ,MYS,0,0,0,0,0,0,0,0,0
MTQ,MYT,0,0,0,0,0,0,0,0,0
MTQ,NAM,0,0,0,0,0,0,0,0,0
MTQ,NCL,0,0,0,0,0,0,0,0,0
MTQ,NER,0,0,0,0,0,0,0,0,0
MTQ,NGA,0,0,0,0,0,0,0,0,0
MTQ,NIC,0,0,0,0,0,0,0,0,0
MTQ,NIU,0,0,0,0,0,0,0,0,0
MTQ,NLD,0,0,0,0,0,0,0,0,0
MTQ,NOR,0,0,0,0,0,0,0,0,0
MTQ,NPL,0,0,0,0,0,0,0,0,0
MTQ,NRU,0,0,0,0,0,0,0,0,0
MTQ,NZL,0,0,0,0,0,0,0,0,0
MTQ,OMN,0,0,0,0,0,0,0,0,0
MTQ,PAK,0,0,0,0,0,0,0,0,0
MTQ,PAN,0,0,0,0,0,0,0,0,0
MTQ,PER,0,0,0,0,0,0,0,0,0
MTQ,PHL,0,0,0,0,0,0,0,0,0
MTQ,PLW,0,0,0,0,0,0,0,0,0
MTQ,PNG,0,0,0,0,0,0,0,0,0
MTQ,POL,0,0,0,0,0,0,0,0,0
MTQ,PRI,0,0,0,0,0,0,0,0,0
MTQ,PRK,0,0,0,0,0,0,0,0,0
MTQ,PRT,0,0,0,0,0,0,0,0,0
MTQ,PRY,0,0,0,0,0,0,0,0,0
MTQ,PSE,0,0,0,0,0,0,0,0,0
MTQ,PYF,0,0,0,0,0,0,0,0,0
MTQ,QAT,0,0,0,0,0,0,0,0,0
MTQ,REU,0,413,413,413,1,0,413,413,1
MTQ,ROU,0,0,0,0,0,0,0,0,0
MTQ,RUS,0,0,0,0,0,0,0,0,0
MTQ,RWA,0,0,0,0,0,0,0,0,0
MTQ,SAU,0,0,0,0,0,0,0,0,0
MTQ,SDN,0,0,0,0,0,0,0,0,0
MTQ,SEN,0,0,0,0,0,0,0,0,0
MTQ,SGP,0,0,0,0,0,0,0,0,0
MTQ,SHN,0,0,0,0,0,0,0,0,0
MTQ,SLB,0,0,0,0,0,0,0,0,0
MTQ,SLE,0,0,0,0,0,0,0,0,0
MTQ,SLV,0,0,0,0,0,0,0,0,0
MTQ,SMR,0,0,0,0,0,0,0,0,0
MTQ,SOM,0,0,0,0,0,0,0,0,0
MTQ,SPM,0,0,0,0,0,0,0,0,0
MTQ,SRB,0,0,0,0,0,0,0,0,0
MTQ,SSD,0,0,0,0,0,0,0,0,0
MTQ,STP,0,0,0,0,0,0,0,0,0
MTQ,SUR,0,0,0,0,0,0,0,0,0
MTQ,SVK,0,0,0,0,0,0,0,0,0
MTQ,SVN,0,0,0,0,0,0,0,0,0
MTQ,SWE,0,0,0,0,0,0,0,0,0
MTQ,SWZ,0,0,0,0,0,0,0,0,0
MTQ,SXM,77,0,77,-77,-1,0,77,77,1
MTQ,SYC,0,0,0,0,0,0,0,0,0
MTQ,SYR,0,154,154,154,1,0,154,154,1
MTQ,TCA,0,0,0,0,0,0,0,0,0
MTQ,TCD,0,0,0,0,0,0,0,0,0
MTQ,TGO,0,0,0,0,0,0,0,0,0
MTQ,THA,0,0,0,0,0,0,0,0,0
MTQ,TJK,0,0,0,0,0,0,0,0,0
MTQ,TKL,0,0,0,0,0,0,0,0,0
MTQ,TKM,0,0,0,0,0,0,0,0,0
MTQ,TLS,0,0,0,0,0,0,0,0,0
MTQ,TON,0,0,0,0,0,0,0,0,0
MTQ,TTO,0,0,0,0,0,0,0,0,0
MTQ,TUN,0,0,0,0,0,0,0,0,0
MTQ,TUR,0,0,0,0,0,0,0,0,0
MTQ,TUV,0,0,0,0,0,0,0,0,0
MTQ,TZA,0,0,0,0,0,0,0,0,0
MTQ,UGA,0,0,0,0,0,0,0,0,0
MTQ,UKR,0,0,0,0,0,0,0,0,0
MTQ,URY,0,0,0,0,0,0,0,0,0
MTQ,USA,0,0,0,0,0,0,0,0,0
MTQ,UZB,0,0,0,0,0,0,0,0,0
MTQ,VAT,0,0,0,0,0,0,0,0,0
MTQ,VCT,0,0,0,0,0,0,0,0,0
MTQ,VEN,42,0,42,-42,-1,0,42,42,1
MTQ,VGB,0,0,0,0,0,0,0,0,0
MTQ,VIR,0,0,0,0,0,0,0,0,0
MTQ,VNM,0,0,0,0,0,0,0,0,0
MTQ,VUT,0,0,0,0,0,0,0,0,0
MTQ,WLF,0,0,0,0,0,0,0,0,0
MTQ,WSM,0,0,0,0,0,0,0,0,0
MTQ,YEM,0,0,0,0,0,0,0,0,0
MTQ,ZAF,0,0,0,0,0,0,0,0,0
MTQ,ZMB,0,0,0,0,0,0,0,0,0
MTQ,ZWE,0,0,0,0,0,0,0,0,0
MUS,ABW,0,0,0,0,0,0,0,0,0
MUS,AFG,0,0,0,0,0,0,0,0,0
MUS,AGO,0,0,0,0,0,0,0,0,0
MUS,AIA,0,0,0,0,0,0,0,0,0
MUS,ALB,0,0,0,0,0,0,0,0,0
MUS,AND,0,0,0,0,0,0,0,0,0
MUS,ARE,0,0,0,0,0,0,0,0,0
MUS,ARG,0,0,0,0,0,0,0,0,0
MUS,ARM,0,0,0,0,0,0,0,0,0
MUS,ASM,0,0,0,0,0,0,0,0,0
MUS,ATG,0,0,0,0,0,0,0,0,0
MUS,AUS,31380,0,31380,-31380,-1,0,31380,31380,1
MUS,AUT,134,0,134,-134,-1,0,134,134,1
MUS,AZE,0,0,0,0,0,0,0,0,0
MUS,BDI,0,0,0,0,0,0,0,0,0
MUS,BEL,3537,119,3656,-3418,-0.934901531728665,119,3537,3418,0.934901531728665
MUS,BEN,0,0,0,0,0,0,0,0,0
MUS,BES,0,0,0,0,0,0,0,0,0
MUS,BFA,0,0,0,0,0,0,0,0,0
MUS,BGD,0,8403,8403,8403,1,0,8403,8403,1
MUS,BGR,4,0,4,-4,-1,0,4,4,1
MUS,BHR,0,0,0,0,0,0,0,0,0
MUS,BHS,0,0,0,0,0,0,0,0,0
MUS,BIH,0,0,0,0,0,0,0,0,0
MUS,BLR,0,0,0,0,0,0,0,0,0
MUS,BLZ,0,0,0,0,0,0,0,0,0
MUS,BMU,0,0,0,0,0,0,0,0,0
MUS,BOL,0,0,0,0,0,0,0,0,0
MUS,BRA,0,0,0,0,0,0,0,0,0
MUS,BRB,0,0,0,0,0,0,0,0,0
MUS,BRN,0,0,0,0,0,0,0,0,0
MUS,BTN,0,0,0,0,0,0,0,0,0
MUS,BWA,233,0,233,-233,-1,0,233,233,1
MUS,CAF,0,0,0,0,0,0,0,0,0
MUS,CAN,16933,36,16969,-16897,-0.995756968589781,36,16933,16897,0.995756968589781
MUS,CHE,2868,105,2973,-2763,-0.929364278506559,105,2868,2763,0.929364278506559
MUS,CHL,8,0,8,-8,-1,0,8,8,1
MUS,CHN,0,2978,2978,2978,1,0,2978,2978,1
MUS,CIV,0,0,0,0,0,0,0,0,0
MUS,CMR,0,0,0,0,0,0,0,0,0
MUS,COD,0,0,0,0,0,0,0,0,0
MUS,COG,0,0,0,0,0,0,0,0,0
MUS,COK,0,0,0,0,0,0,0,0,0
MUS,COL,0,0,0,0,0,0,0,0,0
MUS,COM,0,0,0,0,0,0,0,0,0
MUS,CPV,0,0,0,0,0,0,0,0,0
MUS,CRI,0,0,0,0,0,0,0,0,0
MUS,CUB,0,0,0,0,0,0,0,0,0
MUS,CUW,0,0,0,0,0,0,0,0,0
MUS,CYM,0,0,0,0,0,0,0,0,0
MUS,CYP,9,0,9,-9,-1,0,9,9,1
MUS,CZE,43,0,43,-43,-1,0,43,43,1
MUS,DEU,0,137,137,137,1,0,137,137,1
MUS,DJI,0,0,0,0,0,0,0,0,0
MUS,DMA,0,0,0,0,0,0,0,0,0
MUS,DNK,157,0,157,-157,-1,0,157,157,1
MUS,DOM,0,0,0,0,0,0,0,0,0
MUS,DZA,0,0,0,0,0,0,0,0,0
MUS,ECU,0,0,0,0,0,0,0,0,0
MUS,EGY,0,0,0,0,0,0,0,0,0
MUS,ERI,0,0,0,0,0,0,0,0,0
MUS,ESH,0,0,0,0,0,0,0,0,0
MUS,ESP,249,27,276,-222,-0.804347826086957,27,249,222,0.804347826086957
MUS,EST,1,0,1,-1,-1,0,1,1,1
MUS,ETH,0,0,0,0,0,0,0,0,0
MUS,FIN,61,0,61,-61,-1,0,61,61,1
MUS,FJI,0,0,0,0,0,0,0,0,0
MUS,FLK,0,0,0,0,0,0,0,0,0
MUS,FRA,48820,1518,50338,-47302,-0.939687711073146,1518,48820,47302,0.939687711073146
MUS,FRO,0,0,0,0,0,0,0,0,0
MUS,FSM,0,0,0,0,0,0,0,0,0
MUS,GAB,0,0,0,0,0,0,0,0,0
MUS,GBR,48766,458,49224,-48308,-0.981391191288802,458,48766,48308,0.981391191288802
MUS,GEO,0,0,0,0,0,0,0,0,0
MUS,GHA,0,0,0,0,0,0,0,0,0
MUS,GIB,0,0,0,0,0,0,0,0,0
MUS,GIN,14,0,14,-14,-1,0,14,14,1
MUS,GLP,0,0,0,0,0,0,0,0,0
MUS,GMB,0,0,0,0,0,0,0,0,0
MUS,GNB,0,0,0,0,0,0,0,0,0
MUS,GNQ,0,0,0,0,0,0,0,0,0
MUS,GRC,36,0,36,-36,-1,0,36,36,1
MUS,GRD,0,0,0,0,0,0,0,0,0
MUS,GRL,0,0,0,0,0,0,0,0,0
MUS,GTM,0,0,0,0,0,0,0,0,0
MUS,GUF,0,0,0,0,0,0,0,0,0
MUS,GUM,0,0,0,0,0,0,0,0,0
MUS,GUY,0,0,0,0,0,0,0,0,0
MUS,HKG,0,23,23,23,1,0,23,23,1
MUS,HND,0,0,0,0,0,0,0,0,0
MUS,HRV,0,0,0,0,0,0,0,0,0
MUS,HTI,0,0,0,0,0,0,0,0,0
MUS,HUN,56,0,56,-56,-1,0,56,56,1
MUS,IDN,0,0,0,0,0,0,0,0,0
MUS,IMN,0,0,0,0,0,0,0,0,0
MUS,IND,290,8741,9031,8451,0.935776768907098,290,8741,8451,0.935776768907098
MUS,IRL,3547,50,3597,-3497,-0.972199054767862,50,3547,3497,0.972199054767862
MUS,IRN,0,0,0,0,0,0,0,0,0
MUS,IRQ,0,0,0,0,0,0,0,0,0
MUS,ISL,7,0,7,-7,-1,0,7,7,1
MUS,ISR,0,0,0,0,0,0,0,0,0
MUS,ITA,9173,147,9320,-9026,-0.968454935622318,147,9173,9026,0.968454935622318
MUS,JAM,0,0,0,0,0,0,0,0,0
MUS,JEY,0,0,0,0,0,0,0,0,0
MUS,JOR,0,0,0,0,0,0,0,0,0
MUS,JPN,0,9,9,9,1,0,9,9,1
MUS,KAZ,0,0,0,0,0,0,0,0,0
MUS,KEN,0,0,0,0,0,0,0,0,0
MUS,KGZ,0,0,0,0,0,0,0,0,0
MUS,KHM,0,0,0,0,0,0,0,0,0
MUS,KIR,0,0,0,0,0,0,0,0,0
MUS,KNA,0,0,0,0,0,0,0,0,0
MUS,KOR,0,0,0,0,0,0,0,0,0
MUS,KWT,0,0,0,0,0,0,0,0,0
MUS,LAO,0,0,0,0,0,0,0,0,0
MUS,LBN,0,0,0,0,0,0,0,0,0
MUS,LBR,0,0,0,0,0,0,0,0,0
MUS,LBY,0,0,0,0,0,0,0,0,0
MUS,LCA,0,0,0,0,0,0,0,0,0
MUS,LIE,0,0,0,0,0,0,0,0,0
MUS,LKA,0,1136,1136,1136,1,0,1136,1136,1
MUS,LSO,0,0,0,0,0,0,0,0,0
MUS,LTU,0,0,0,0,0,0,0,0,0
MUS,LUX,345,0,345,-345,-1,0,345,345,1
MUS,LVA,2,0,2,-2,-1,0,2,2,1
MUS,MAC,0,0,0,0,0,0,0,0,0
MUS,MAR,0,0,0,0,0,0,0,0,0
MUS,MCO,0,0,0,0,0,0,0,0,0
MUS,MDA,0,0,0,0,0,0,0,0,0
MUS,MDG,0,2298,2298,2298,1,0,2298,2298,1
MUS,MDV,0,0,0,0,0,0,0,0,0
MUS,MEX,0,0,0,0,0,0,0,0,0
MUS,MHL,0,0,0,0,0,0,0,0,0
MUS,MKD,0,0,0,0,0,0,0,0,0
MUS,MLI,0,0,0,0,0,0,0,0,0
MUS,MLT,0,0,0,0,0,0,0,0,0
MUS,MMR,0,0,0,0,0,0,0,0,0
MUS,MNE,0,0,0,0,0,0,0,0,0
MUS,MNG,0,0,0,0,0,0,0,0,0
MUS,MNP,0,0,0,0,0,0,0,0,0
MUS,MOZ,0,0,0,0,0,0,0,0,0
MUS,MRT,0,0,0,0,0,0,0,0,0
MUS,MSR,0,0,0,0,0,0,0,0,0
MUS,MTQ,0,0,0,0,0,0,0,0,0
MUS,MUS,0,0,0,0,0,0,0,0,0
MUS,MWI,0,0,0,0,0,0,0,0,0
MUS,MYS,0,61,61,61,1,0,61,61,1
MUS,MYT,0,0,0,0,0,0,0,0,0
MUS,NAM,109,0,109,-109,-1,0,109,109,1
MUS,NCL,0,0,0,0,0,0,0,0,0
MUS,NER,0,0,0,0,0,0,0,0,0
MUS,NGA,0,0,0,0,0,0,0,0,0
MUS,NIC,0,0,0,0,0,0,0,0,0
MUS,NIU,0,0,0,0,0,0,0,0,0
MUS,NLD,383,0,383,-383,-1,0,383,383,1
MUS,NOR,212,0,212,-212,-1,0,212,212,1
MUS,NPL,0,0,0,0,0,0,0,0,0
MUS,NRU,0,0,0,0,0,0,0,0,0
MUS,NZL,0,0,0,0,0,0,0,0,0
MUS,OMN,0,0,0,0,0,0,0,0,0
MUS,PAK,0,188,188,188,1,0,188,188,1
MUS,PAN,0,0,0,0,0,0,0,0,0
MUS,PER,0,0,0,0,0,0,0,0,0
MUS,PHL,0,0,0,0,0,0,0,0,0
MUS,PLW,0,0,0,0,0,0,0,0,0
MUS,PNG,0,0,0,0,0,0,0,0,0
MUS,POL,0,0,0,0,0,0,0,0,0
MUS,PRI,0,0,0,0,0,0,0,0,0
MUS,PRK,0,0,0,0,0,0,0,0,0
MUS,PRT,0,0,0,0,0,0,0,0,0
MUS,PRY,0,0,0,0,0,0,0,0,0
MUS,PSE,0,0,0,0,0,0,0,0,0
MUS,PYF,0,0,0,0,0,0,0,0,0
MUS,QAT,0,0,0,0,0,0,0,0,0
MUS,REU,5136,0,5136,-5136,-1,0,5136,5136,1
MUS,ROU,0,0,0,0,0,0,0,0,0
MUS,RUS,63,49,112,-14,-0.125,49,63,14,0.125
MUS,RWA,0,0,0,0,0,0,0,0,0
MUS,SAU,0,0,0,0,0,0,0,0,0
MUS,SDN,0,0,0,0,0,0,0,0,0
MUS,SEN,0,0,0,0,0,0,0,0,0
MUS,SGP,0,0,0,0,0,0,0,0,0
MUS,SHN,0,0,0,0,0,0,0,0,0
MUS,SLB,0,0,0,0,0,0,0,0,0
MUS,SLE,0,0,0,0,0,0,0,0,0
MUS,SLV,0,0,0,0,0,0,0,0,0
MUS,SMR,0,0,0,0,0,0,0,0,0
MUS,SOM,0,0,0,0,0,0,0,0,0
MUS,SPM,0,0,0,0,0,0,0,0,0
MUS,SRB,0,0,0,0,0,0,0,0,0
MUS,SSD,0,0,0,0,0,0,0,0,0
MUS,STP,0,0,0,0,0,0,0,0,0
MUS,SUR,0,0,0,0,0,0,0,0,0
MUS,SVK,0,0,0,0,0,0,0,0,0
MUS,SVN,8,0,8,-8,-1,0,8,8,1
MUS,SWE,208,0,208,-208,-1,0,208,208,1
MUS,SWZ,0,0,0,0,0,0,0,0,0
MUS,SXM,0,0,0,0,0,0,0,0,0
MUS,SYC,559,125,684,-434,-0.634502923976608,125,559,434,0.634502923976608
MUS,SYR,0,0,0,0,0,0,0,0,0
MUS,TCA,0,0,0,0,0,0,0,0,0
MUS,TCD,0,0,0,0,0,0,0,0,0
MUS,TGO,0,0,0,0,0,0,0,0,0
MUS,THA,0,0,0,0,0,0,0,0,0
MUS,TJK,0,0,0,0,0,0,0,0,0
MUS,TKL,0,0,0,0,0,0,0,0,0
MUS,TKM,0,0,0,0,0,0,0,0,0
MUS,TLS,0,0,0,0,0,0,0,0,0
MUS,TON,0,0,0,0,0,0,0,0,0
MUS,TTO,0,0,0,0,0,0,0,0,0
MUS,TUN,0,0,0,0,0,0,0,0,0
MUS,TUR,0,0,0,0,0,0,0,0,0
MUS,TUV,0,0,0,0,0,0,0,0,0
MUS,TZA,172,0,172,-172,-1,0,172,172,1
MUS,UGA,0,0,0,0,0,0,0,0,0
MUS,UKR,0,0,0,0,0,0,0,0,0
MUS,URY,0,0,0,0,0,0,0,0,0
MUS,USA,0,49,49,49,1,0,49,49,1
MUS,UZB,0,0,0,0,0,0,0,0,0
MUS,VAT,0,0,0,0,0,0,0,0,0
MUS,VCT,0,0,0,0,0,0,0,0,0
MUS,VEN,0,0,0,0,0,0,0,0,0
MUS,VGB,0,0,0,0,0,0,0,0,0
MUS,VIR,0,0,0,0,0,0,0,0,0
MUS,VNM,0,0,0,0,0,0,0,0,0
MUS,VUT,0,0,0,0,0,0,0,0,0
MUS,WLF,0,0,0,0,0,0,0,0,0
MUS,WSM,0,0,0,0,0,0,0,0,0
MUS,YEM,0,0,0,0,0,0,0,0,0
MUS,ZAF,14883,627,15510,-14256,-0.919148936170213,627,14883,14256,0.919148936170213
MUS,ZMB,0,0,0,0,0,0,0,0,0
MUS,ZWE,0,0,0,0,0,0,0,0,0
MWI,ABW,0,0,0,0,0,0,0,0,0
MWI,AFG,0,0,0,0,0,0,0,0,0
MWI,AGO,0,0,0,0,0,0,0,0,0
MWI,AIA,0,0,0,0,0,0,0,0,0
MWI,ALB,0,0,0,0,0,0,0,0,0
MWI,AND,0,0,0,0,0,0,0,0,0
MWI,ARE,0,0,0,0,0,0,0,0,0
MWI,ARG,0,0,0,0,0,0,0,0,0
MWI,ARM,0,0,0,0,0,0,0,0,0
MWI,ASM,0,0,0,0,0,0,0,0,0
MWI,ATG,0,0,0,0,0,0,0,0,0
MWI,AUS,1629,0,1629,-1629,-1,0,1629,1629,1
MWI,AUT,44,0,44,-44,-1,0,44,44,1
MWI,AZE,0,0,0,0,0,0,0,0,0
MWI,BDI,0,8849,8849,8849,1,0,8849,8849,1
MWI,BEL,96,0,96,-96,-1,0,96,96,1
MWI,BEN,0,0,0,0,0,0,0,0,0
MWI,BES,0,0,0,0,0,0,0,0,0
MWI,BFA,0,0,0,0,0,0,0,0,0
MWI,BGD,0,0,0,0,0,0,0,0,0
MWI,BGR,0,0,0,0,0,0,0,0,0
MWI,BHR,0,0,0,0,0,0,0,0,0
MWI,BHS,0,0,0,0,0,0,0,0,0
MWI,BIH,0,0,0,0,0,0,0,0,0
MWI,BLR,0,0,0,0,0,0,0,0,0
MWI,BLZ,0,0,0,0,0,0,0,0,0
MWI,BMU,0,0,0,0,0,0,0,0,0
MWI,BOL,7,0,7,-7,-1,0,7,7,1
MWI,BRA,12,0,12,-12,-1,0,12,12,1
MWI,BRB,0,0,0,0,0,0,0,0,0
MWI,BRN,0,0,0,0,0,0,0,0,0
MWI,BTN,0,0,0,0,0,0,0,0,0
MWI,BWA,1484,0,1484,-1484,-1,0,1484,1484,1
MWI,CAF,0,0,0,0,0,0,0,0,0
MWI,CAN,712,0,712,-712,-1,0,712,712,1
MWI,CHE,168,0,168,-168,-1,0,168,168,1
MWI,CHL,8,0,8,-8,-1,0,8,8,1
MWI,CHN,0,0,0,0,0,0,0,0,0
MWI,CIV,0,0,0,0,0,0,0,0,0
MWI,CMR,0,0,0,0,0,0,0,0,0
MWI,COD,0,9406,9406,9406,1,0,9406,9406,1
MWI,COG,0,11560,11560,11560,1,0,11560,11560,1
MWI,COK,0,0,0,0,0,0,0,0,0
MWI,COL,0,0,0,0,0,0,0,0,0
MWI,COM,0,0,0,0,0,0,0,0,0
MWI,CPV,0,0,0,0,0,0,0,0,0
MWI,CRI,0,0,0,0,0,0,0,0,0
MWI,CUB,0,0,0,0,0,0,0,0,0
MWI,CUW,0,0,0,0,0,0,0,0,0
MWI,CYM,0,0,0,0,0,0,0,0,0
MWI,CYP,7,0,7,-7,-1,0,7,7,1
MWI,CZE,6,0,6,-6,-1,0,6,6,1
MWI,DEU,0,0,0,0,0,0,0,0,0
MWI,DJI,0,0,0,0,0,0,0,0,0
MWI,DMA,0,0,0,0,0,0,0,0,0
MWI,DNK,91,0,91,-91,-1,0,91,91,1
MWI,DOM,0,0,0,0,0,0,0,0,0
MWI,DZA,0,0,0,0,0,0,0,0,0
