CODGEO,LIBGEO,DCLT,L_DCLT,NBFLUX_C17_ACTOCC15P,dept_O,dept_D,fij
"38265",La Motte-d'Aveillans,"38151",Ã‰chirolles,54.2722935887189,"38","38",54.2722935887189
"38265",La Motte-d'Aveillans,"38170",Fontanil-Cornillon,5.07939222575519,"38","38",5.07939222575519
"38265",La Motte-d'Aveillans,"38185",Grenoble,89.5851922633005,"38","38",89.5851922633005
"38265",La Motte-d'Aveillans,"38200",Jarrie,9.73005897744329,"38","38",9.73005897744329
"38265",La Motte-d'Aveillans,"38226",Mens,14.8678974049047,"38","38",14.8678974049047
"38265",La Motte-d'Aveillans,"38264",La Morte,5.01717246445919,"38","38",5.01717246445919
"38265",La Motte-d'Aveillans,"38265",La Motte-d'Aveillans,142.957757622452,"38","38",142.957757622452
"38265",La Motte-d'Aveillans,"38269",La Mure,139.817658804825,"38","38",139.817658804825
"38265",La Motte-d'Aveillans,"38277",Notre-Dame-de-Commiers,5.01717246445919,"38","38",5.01717246445919
"38265",La Motte-d'Aveillans,"38317",Le Pont-de-Claix,39.6479773536935,"38","38",39.6479773536935
"38265",La Motte-d'Aveillans,"38382",Saint-Ã‰grÃ¨ve,5.01717246445919,"38","38",5.01717246445919
"38265",La Motte-d'Aveillans,"38388",Saint-Georges-de-Commiers,10.0351070867758,"38","38",10.0351070867758
"38265",La Motte-d'Aveillans,"38396",Saint-HonorÃ©,14.9286021865005,"38","38",14.9286021865005
"38265",La Motte-d'Aveillans,"38413",Saint-Laurent-en-Beaumont,4.95571486102064,"38","38",4.95571486102064
"38265",La Motte-d'Aveillans,"38421",Saint-Martin-d'HÃ¨res,9.97440230518008,"38","38",9.97440230518008
"38265",La Motte-d'Aveillans,"38485",Seyssinet-Pariset,19.7621546624868,"38","38",19.7621546624868
"38265",La Motte-d'Aveillans,"38486",Seyssins,4.89501007942489,"38","38",4.89501007942489
"38265",La Motte-d'Aveillans,"38499",Susville,5.01717246445919,"38","38",5.01717246445919
"38265",La Motte-d'Aveillans,"38516",La Tronche,5.01717246445919,"38","38",5.01717246445919
"38265",La Motte-d'Aveillans,"38524",Varces-AlliÃ¨res-et-Risset,20.0702141735517,"38","38",20.0702141735517
"38265",La Motte-d'Aveillans,"38545",Vif,10.0343449289184,"38","38",10.0343449289184
"38265",La Motte-d'Aveillans,"38562",Vizille,9.67083228753269,"38","38",9.67083228753269
"38266",La Motte-Saint-Martin,"38057",Bresson,4.90598235981295,"38","38",4.90598235981295
"38266",La Motte-Saint-Martin,"38071",Champ-sur-Drac,4.97539994039461,"38","38",4.97539994039461
"38266",La Motte-Saint-Martin,"38150",DomÃ¨ne,5.11719568812554,"38","38",5.11719568812554
"38266",La Motte-Saint-Martin,"38151",Ã‰chirolles,10.0925956285202,"38","38",10.0925956285202
"38266",La Motte-Saint-Martin,"38158",Eybens,4.97539994039461,"38","38",4.97539994039461
"38266",La Motte-Saint-Martin,"38185",Grenoble,50.2497864571989,"38","38",50.2497864571989
"38266",La Motte-Saint-Martin,"38229",Meylan,10.0925956285202,"38","38",10.0925956285202
"38266",La Motte-Saint-Martin,"38265",La Motte-d'Aveillans,14.9271820506622,"38","38",14.9271820506622
"38266",La Motte-Saint-Martin,"38266",La Motte-Saint-Martin,30.1359772396969,"38","38",30.1359772396969
"38266",La Motte-Saint-Martin,"38269",La Mure,35.2531729278224,"38","38",35.2531729278224
"38266",La Motte-Saint-Martin,"38317",Le Pont-de-Claix,5.11719568812554,"38","38",5.11719568812554
"38266",La Motte-Saint-Martin,"38396",Saint-HonorÃ©,4.90598235981295,"38","38",4.90598235981295
"38266",La Motte-Saint-Martin,"38524",Varces-AlliÃ¨res-et-Risset,20.1892323460614,"38","38",20.1892323460614
"38266",La Motte-Saint-Martin,"38538",Le Versoud,5.04579975045459,"38","38",5.04579975045459
"38266",La Motte-Saint-Martin,"38540",Veurey-Voroize,5.11719568812554,"38","38",5.11719568812554
"38266",La Motte-Saint-Martin,"38562",Vizille,5.11719568812554,"38","38",5.11719568812554
"38267",Mottier,"38001",Les Abrets en DauphinÃ©,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38013",Apprieu,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38034",Beaurepaire,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38044",Biol,13.96484375,"38","38",13.96484375
"38267",Mottier,"38053",Bourgoin-Jallieu,13.96484375,"38","38",13.96484375
"38267",Mottier,"38058",BrÃ©zins,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38069",Champier,9.30989583333334,"38","38",9.30989583333334
"38267",Mottier,"38111",Claix,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38118",Colombe,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38130",La CÃ´te-Saint-AndrÃ©,9.30989583333334,"38","38",9.30989583333334
"38267",Mottier,"38169",Fontaine,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38174",La Frette,9.30989583333334,"38","38",9.30989583333334
"38267",Mottier,"38182",Le Grand-Lemps,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38185",Grenoble,37.2395833333334,"38","38",37.2395833333334
"38267",Mottier,"38223",Maubec,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38238",Moidieu-DÃ©tourbe,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38239",Moirans,9.30989583333334,"38","38",9.30989583333334
"38267",Mottier,"38267",Mottier,23.2747395833334,"38","38",23.2747395833334
"38267",Mottier,"38276",Nivolas-Vermelle,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38287",Oyeu,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38332",Renage,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38337",Rives,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38363",Saint-BarthÃ©lemy,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38380",Saint-Didier-de-Bizonnes,9.30989583333334,"38","38",9.30989583333334
"38267",Mottier,"38384",Saint-Ã‰tienne-de-Saint-Geoirs,27.9296875,"38","38",27.9296875
"38267",Mottier,"38399",Saint-Jean-de-Bournay,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38455",Saint-Savin,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38457",Saint-SimÃ©on-de-Bressieux,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38479",Porte-des-Bonnevaux,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38517",Tullins,4.65494791666667,"38","38",4.65494791666667
"38267",Mottier,"38563",Voiron,13.96484375,"38","38",13.96484375
"38267",Mottier,"38565",Voreppe,4.65494791666667,"38","38",4.65494791666667
"38268",Le Moutaret,"38006",Allevard,10.0384615384615,"38","38",10.0384615384615
"38268",Le Moutaret,"38140",Crolles,5.01923076923077,"38","38",5.01923076923077
"38268",Le Moutaret,"38181",Goncelin,10.0384615384615,"38","38",10.0384615384615
"38268",Le Moutaret,"38185",Grenoble,5.01923076923077,"38","38",5.01923076923077
"38268",Le Moutaret,"38229",Meylan,5.01923076923077,"38","38",5.01923076923077
"38268",Le Moutaret,"38268",Le Moutaret,15.0576923076923,"38","38",15.0576923076923
"38268",Le Moutaret,"38314",Pontcharra,5.01923076923077,"38","38",5.01923076923077
"38268",Le Moutaret,"38421",Saint-Martin-d'HÃ¨res,10.0384615384615,"38","38",10.0384615384615
"38268",Le Moutaret,"38503",La Terrasse,5.01923076923077,"38","38",5.01923076923077
"38268",Le Moutaret,"38504",Theys,5.01923076923077,"38","38",5.01923076923077
"38268",Le Moutaret,"38511",Le Touvet,5.01923076923077,"38","38",5.01923076923077
"38269",La Mure,"38012",Aoste,5,"38","38",5
"38269",La Mure,"38053",Bourgoin-Jallieu,5,"38","38",5
"38269",La Mure,"38071",Champ-sur-Drac,15,"38","38",15
"38269",La Mure,"38073",ChantepÃ©rier,5,"38","38",5
"38269",La Mure,"38128",Corps,20,"38","38",20
"38269",La Mure,"38140",Crolles,15,"38","38",15
"38269",La Mure,"38150",DomÃ¨ne,5,"38","38",5
"38269",La Mure,"38151",Ã‰chirolles,35,"38","38",35
"38269",La Mure,"38158",Eybens,25,"38","38",25
"38269",La Mure,"38169",Fontaine,20,"38","38",20
"38269",La Mure,"38185",Grenoble,120,"38","38",120
"38269",La Mure,"38191",Huez,5,"38","38",5
"38269",La Mure,"38200",Jarrie,30,"38","38",30
"38269",La Mure,"38203",Laffrey,5,"38","38",5
"38269",La Mure,"38226",Mens,15,"38","38",15
"38269",La Mure,"38229",Meylan,5,"38","38",5
"38269",La Mure,"38239",Moirans,5,"38","38",5
"38269",La Mure,"38249",Montbonnot-Saint-Martin,5,"38","38",5
"38269",La Mure,"38264",La Morte,15,"38","38",15
"38269",La Mure,"38265",La Motte-d'Aveillans,25,"38","38",25
"38269",La Mure,"38269",La Mure,925,"38","38",925
"38269",La Mure,"38304",Pierre-ChÃ¢tel,5,"38","38",5
"38269",La Mure,"38317",Le Pont-de-Claix,30,"38","38",30
"38269",La Mure,"38326",PruniÃ¨res,5,"38","38",5
"38269",La Mure,"38366",Saint-Baudille-et-Pipet,5,"38","38",5
"38269",La Mure,"38382",Saint-Ã‰grÃ¨ve,15,"38","38",15
"38269",La Mure,"38388",Saint-Georges-de-Commiers,5,"38","38",5
"38269",La Mure,"38396",Saint-HonorÃ©,55,"38","38",55
"38269",La Mure,"38403",Saint-Jean-d'HÃ©rans,5,"38","38",5
"38269",La Mure,"38413",Saint-Laurent-en-Beaumont,5,"38","38",5
"38269",La Mure,"38421",Saint-Martin-d'HÃ¨res,20,"38","38",20
"38269",La Mure,"38445",Saint-Pierre-de-MÃ©sage,5,"38","38",5
"38269",La Mure,"38470",La Salle-en-Beaumont,5,"38","38",5
"38269",La Mure,"38485",Seyssinet-Pariset,5,"38","38",5
"38269",La Mure,"38497",Sousville,5,"38","38",5
"38269",La Mure,"38499",Susville,50,"38","38",50
"38269",La Mure,"38516",La Tronche,20,"38","38",20
"38269",La Mure,"38524",Varces-AlliÃ¨res-et-Risset,20,"38","38",20
"38269",La Mure,"38529",Vaulnaveys-le-Haut,5,"38","38",5
"38269",La Mure,"38545",Vif,10,"38","38",10
"38269",La Mure,"38562",Vizille,25,"38","38",25
"38270",La Murette,"38053",Bourgoin-Jallieu,10.1290322580645,"38","38",10.1290322580645
"38270",La Murette,"38058",BrÃ©zins,10.1290322580645,"38","38",10.1290322580645
"38270",La Murette,"38061",La Buisse,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38082",Charavines,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38105",Chirens,10.1290322580645,"38","38",10.1290322580645
"38270",La Murette,"38111",Claix,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38118",Colombe,10.1290322580645,"38","38",10.1290322580645
"38270",La Murette,"38133",Coublevie,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38140",Crolles,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38151",Ã‰chirolles,35.4516129032258,"38","38",35.4516129032258
"38270",La Murette,"38158",Eybens,15.1935483870968,"38","38",15.1935483870968
"38270",La Murette,"38169",Fontaine,25.3225806451613,"38","38",25.3225806451613
"38270",La Murette,"38170",Fontanil-Cornillon,10.1290322580645,"38","38",10.1290322580645
"38270",La Murette,"38179",GiÃ¨res,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38182",Le Grand-Lemps,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38185",Grenoble,126.612903225807,"38","38",126.612903225807
"38270",La Murette,"38187",Le Gua,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38193",L'Isle-d'Abeau,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38194",Izeaux,10.1290322580645,"38","38",10.1290322580645
"38270",La Murette,"38218",Marcilloles,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38229",Meylan,15.1935483870968,"38","38",15.1935483870968
"38270",La Murette,"38236",Miribel-les-Ã‰chelles,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38239",Moirans,40.5161290322581,"38","38",40.5161290322581
"38270",La Murette,"38270",La Murette,65.8387096774194,"38","38",65.8387096774194
"38270",La Murette,"38281",Noyarey,20.258064516129,"38","38",20.258064516129
"38270",La Murette,"38315",Le Pont-de-Beauvoisin,10.1290322580645,"38","38",10.1290322580645
"38270",La Murette,"38337",Rives,15.1935483870968,"38","38",15.1935483870968
"38270",La Murette,"38368",Saint-Blaise-du-Buis,10.1290322580645,"38","38",10.1290322580645
"38270",La Murette,"38382",Saint-Ã‰grÃ¨ve,25.3225806451613,"38","38",25.3225806451613
"38270",La Murette,"38383",Saint-Ã‰tienne-de-Crossey,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38400",Saint-Jean-de-Moirans,10.1290322580645,"38","38",10.1290322580645
"38270",La Murette,"38412",Saint-Laurent-du-Pont,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38421",Saint-Martin-d'HÃ¨res,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38423",Saint-Martin-le-Vinoux,10.1290322580645,"38","38",10.1290322580645
"38270",La Murette,"38432",Saint-Nicolas-de-Macherin,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38453",Saint-Romans,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38455",Saint-Savin,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38486",Seyssins,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38517",Tullins,10.1290322580645,"38","38",10.1290322580645
"38270",La Murette,"38540",Veurey-Voroize,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38559",Vinay,5.06451612903226,"38","38",5.06451612903226
"38270",La Murette,"38563",Voiron,177.258064516129,"38","38",177.258064516129
"38270",La Murette,"38565",Voreppe,20.258064516129,"38","38",20.258064516129
"38271",Murianette,"38111",Claix,5.11600928074246,"38","38",5.11600928074246
"38271",Murianette,"38120",La Combe-de-Lancey,5.11600928074246,"38","38",5.11600928074246
"38271",Murianette,"38140",Crolles,20.4640371229698,"38","38",20.4640371229698
"38271",Murianette,"38150",DomÃ¨ne,15.3480278422274,"38","38",15.3480278422274
"38271",Murianette,"38151",Ã‰chirolles,15.3480278422274,"38","38",15.3480278422274
"38271",Murianette,"38158",Eybens,5.11600928074246,"38","38",5.11600928074246
"38271",Murianette,"38169",Fontaine,5.11600928074246,"38","38",5.11600928074246
"38271",Murianette,"38179",GiÃ¨res,15.3480278422274,"38","38",15.3480278422274
"38271",Murianette,"38185",Grenoble,92.0881670533643,"38","38",92.0881670533643
"38271",Murianette,"38229",Meylan,20.4640371229698,"38","38",20.4640371229698
"38271",Murianette,"38239",Moirans,10.2320185614849,"38","38",10.2320185614849
"38271",Murianette,"38249",Montbonnot-Saint-Martin,30.6960556844548,"38","38",30.6960556844548
"38271",Murianette,"38271",Murianette,15.3480278422274,"38","38",15.3480278422274
"38271",Murianette,"38317",Le Pont-de-Claix,5.11600928074246,"38","38",5.11600928074246
"38271",Murianette,"38382",Saint-Ã‰grÃ¨ve,5.11600928074246,"38","38",5.11600928074246
"38271",Murianette,"38397",Saint-Ismier,10.2320185614849,"38","38",10.2320185614849
"38271",Murianette,"38421",Saint-Martin-d'HÃ¨res,20.4640371229698,"38","38",20.4640371229698
"38271",Murianette,"38422",Saint-Martin-d'Uriage,5.11600928074246,"38","38",5.11600928074246
"38271",Murianette,"38516",La Tronche,20.4640371229698,"38","38",20.4640371229698
"38271",Murianette,"38517",Tullins,10.2320185614849,"38","38",10.2320185614849
"38271",Murianette,"38533",Venon,5.11600928074246,"38","38",5.11600928074246
"38271",Murianette,"38538",Le Versoud,10.2320185614849,"38","38",10.2320185614849
"38271",Murianette,"38540",Veurey-Voroize,5.11600928074246,"38","38",5.11600928074246
"38271",Murianette,"38547",Villard-Bonnot,5.11600928074246,"38","38",5.11600928074246
"38271",Murianette,"38548",Villard-de-Lans,5.11600928074246,"38","38",5.11600928074246
"38271",Murianette,"38565",Voreppe,5.11600928074246,"38","38",5.11600928074246
"38272",Murinais,"38036",Beauvoir-en-Royans,5.10086539053514,"38","38",5.10086539053514
"38272",Murinais,"38095",Chatte,10.2682813791873,"38","38",10.2682813791873
"38272",Murinais,"38130",La CÃ´te-Saint-AndrÃ©,5.10086539053514,"38","38",5.10086539053514
"38272",Murinais,"38170",Fontanil-Cornillon,5.13414068959364,"38","38",5.13414068959364
"38272",Murinais,"38185",Grenoble,20.5032874593161,"38","38",20.5032874593161
"38272",Murinais,"38239",Moirans,5.11747599444162,"38","38",5.11747599444162
"38272",Murinais,"38272",Murinais,35.755943636711,"38","38",35.755943636711
"38272",Murinais,"38319",Pont-en-Royans,5.10086539053514,"38","38",5.10086539053514
"38272",Murinais,"38384",Saint-Ã‰tienne-de-Saint-Geoirs,5.10086539053514,"38","38",5.10086539053514
"38272",Murinais,"38416",Saint-Marcellin,40.7911202077289,"38","38",40.7911202077289
"38272",Murinais,"38474",Sassenage,5.10086539053514,"38","38",5.10086539053514
"38272",Murinais,"38559",Vinay,15.3358173794184,"38","38",15.3358173794184
"38273",Nantes-en-Ratier,"38151",Ã‰chirolles,9.99985902896018,"38","38",9.99985902896018
"38273",Nantes-en-Ratier,"38179",GiÃ¨res,4.99992951448009,"38","38",4.99992951448009
"38273",Nantes-en-Ratier,"38185",Grenoble,24.9996475724005,"38","38",24.9996475724005
"38273",Nantes-en-Ratier,"38188",Herbeys,4.99992951448009,"38","38",4.99992951448009
"38273",Nantes-en-Ratier,"38226",Mens,14.9997885434403,"38","38",14.9997885434403
"38273",Nantes-en-Ratier,"38249",Montbonnot-Saint-Martin,4.99992951448009,"38","38",4.99992951448009
"38273",Nantes-en-Ratier,"38265",La Motte-d'Aveillans,9.99985902896018,"38","38",9.99985902896018
"38273",Nantes-en-Ratier,"38269",La Mure,49.9992951448009,"38","38",49.9992951448009
"38273",Nantes-en-Ratier,"38273",Nantes-en-Ratier,29.9995770868805,"38","38",29.9995770868805
"38273",Nantes-en-Ratier,"38326",PruniÃ¨res,4.99992951448009,"38","38",4.99992951448009
"38273",Nantes-en-Ratier,"38382",Saint-Ã‰grÃ¨ve,4.99992951448009,"38","38",4.99992951448009
"38273",Nantes-en-Ratier,"38421",Saint-Martin-d'HÃ¨res,4.99992951448009,"38","38",4.99992951448009
"38273",Nantes-en-Ratier,"38456",ChÃ¢tel-en-TriÃ¨ves,4.99992951448009,"38","38",4.99992951448009
"38273",Nantes-en-Ratier,"38485",Seyssinet-Pariset,4.99992951448009,"38","38",4.99992951448009
"38273",Nantes-en-Ratier,"38486",Seyssins,4.99992951448009,"38","38",4.99992951448009
"38273",Nantes-en-Ratier,"38565",Voreppe,4.99992951448009,"38","38",4.99992951448009
"38275",Serre-Nerpol,"38058",BrÃ©zins,4.795642530527,"38","38",4.795642530527
"38275",Serre-Nerpol,"38151",Ã‰chirolles,4.795642530527,"38","38",4.795642530527
"38275",Serre-Nerpol,"38185",Grenoble,14.386927591581,"38","38",14.386927591581
"38275",Serre-Nerpol,"38249",Montbonnot-Saint-Martin,4.795642530527,"38","38",4.795642530527
"38275",Serre-Nerpol,"38275",Serre-Nerpol,58.3363529106421,"38","38",58.3363529106421
"38275",Serre-Nerpol,"38278",Notre-Dame-de-l'Osier,4.795642530527,"38","38",4.795642530527
"38275",Serre-Nerpol,"38382",Saint-Ã‰grÃ¨ve,4.795642530527,"38","38",4.795642530527
"38275",Serre-Nerpol,"38384",Saint-Ã‰tienne-de-Saint-Geoirs,4.795642530527,"38","38",4.795642530527
"38275",Serre-Nerpol,"38409",Saint-Just-de-Claix,4.795642530527,"38","38",4.795642530527
"38275",Serre-Nerpol,"38416",Saint-Marcellin,4.795642530527,"38","38",4.795642530527
"38275",Serre-Nerpol,"38454",Saint-Sauveur,4.795642530527,"38","38",4.795642530527
"38275",Serre-Nerpol,"38540",Veurey-Voroize,4.795642530527,"38","38",4.795642530527
"38275",Serre-Nerpol,"38559",Vinay,19.182570122108,"38","38",19.182570122108
"38276",Nivolas-Vermelle,"38012",Aoste,5.26217884892222,"38","38",5.26217884892222
"38276",Nivolas-Vermelle,"38022",Les AveniÃ¨res Veyrins-Thuellin,5.24483252797461,"38","38",5.24483252797461
"38276",Nivolas-Vermelle,"38044",Biol,5.24483252797461,"38","38",5.24483252797461
"38276",Nivolas-Vermelle,"38053",Bourgoin-Jallieu,266.434156360179,"38","38",266.434156360179
"38276",Nivolas-Vermelle,"38064",Cessieu,36.5241023391162,"38","38",36.5241023391162
"38276",Nivolas-Vermelle,"38071",Champ-sur-Drac,5.19313589573807,"38","38",5.19313589573807
"38276",Nivolas-Vermelle,"38109",Chozeau,5.21031123956296,"38","38",5.21031123956296
